[2026-07-17T07:01:32Z] RESUME2 stage6 arms: vault phase delta
[stage6] train vault extra=[--vault_state --vault_state_idx 0 --n_states 3] budget=300000000
[Discord] Webhook configured -- notifications enabled
Token indices sequence length is longer than the specified maximum sequence length for this model (3479 > 1024). Running this sequence through the model will result in indexing errors
/home/ubuntu/Development/qllm-private/.venv/lib/python3.9/site-packages/torch/_inductor/lowering.py:7095: UserWarning: 
Online softmax is disabled on the fly since Inductor decides to
split the reduction. Cut an issue to PyTorch if this is an
important use case and you want to speed it up with online
softmax.

  warnings.warn(
/home/ubuntu/Development/qllm-private/.venv/lib/python3.9/site-packages/torch/_inductor/lowering.py:7095: UserWarning: 
Online softmax is disabled on the fly since Inductor decides to
split the reduction. Cut an issue to PyTorch if this is an
important use case and you want to speed it up with online
softmax.

  warnings.warn(
Wall clock start: 2026-07-17 07:01:33
============================================================
  V11: PAM with new memory dynamics
  Preset: v11_e3_k3_chat | Stage: pretrain | Dataset: pretrain_mix
============================================================

Config: {'vocab_size': 50261, 'dim': 384, 'n_heads': 6, 'head_dim': 64, 'n_layers': 16, 'expand': 3, 'dropout': 0.1, 'max_seq_len': 2048, 'use_learned_pos': False, 'use_rope': True, 'use_gsp': True, 'fused_qkv': True, 'qk_norm': False, 'tie_weights': True, 'gradient_checkpointing': False, 'activation': 'swish', 'chunk_size': 256, 'decay_mode': 'head', 'write_mode': 'additive', 'n_states': 3, 'delta_chunk': 64, 'state_dt_spread': 2.0, 'base_dt_bias': -4.0, 'gate_content_aware': True, 'protect_gate_bias': -3.0, 'routing_content_aware': True, 'state_compete': True, 'phase_init': 'zero', 'route_balance_lambda': 0.01, 'aux_loss_weight': 1.0, 'fused_e3': True, 'recompute_pam_chunks': False, 'gamma_floor': 0.0, 'gate_surprisal_lambda': 0.3, 'gate_surprisal_tau': 0.5, 'gate_surprisal_sign': 1.0, 'vault_state': True, 'vault_state_idx': 0, 'write_phase_address': False}
Memory dynamics: decay_mode=head, write_mode=additive, n_states=3, chunk_size=256
Batch size: 16, Epochs: 9999, LR: 0.0001
Token budget: 300,000,000

Loading pretrain_mix (seq_len=2048)...
Streaming pretrain blend: sources=['fineweb', 'recall'] weights=[93.0, 3.0] edu>=3 budget=300000000 vocab=50261 holdout_pct=5 exclude_holdout=True mix_seed=42 warmup=0 skips={'fineweb': 0, 'recall': 0}
[cache] Pretrain holdout val from .cache/v7_tokens/pretrain_holdout_v1_v50261_t500000_e3_p5.pt (500,000 tokens)
[cache] Loaded WikiText-103 validation from .cache/v7_tokens/wikitext103_validation_v2_full_sl2048.pt (248,461 tokens)
Val chunks: 121
Val: in-distro holdout (16 batches), WikiText secondary (8 batches)
Train batches: streaming, Val batches: 16

Model parameters: {'embedding (tied)': 38600448, 'blocks': 61981616, 'norms': 768, 'lm_head': 296064, 'total': 100878896}
Total: 100,878,896 (100.9M)
Param groups: 228 tensors (100,826,880) with wd, 197 tensors (52,016) without
Compiling model (mode=default)...
  fused_ce: compiled _hidden_to_lm (logits never materialized)

Training on cuda
Parameters: {'embedding (tied)': 38600448, 'blocks': 61981616, 'norms': 768, 'lm_head': 296064, 'total': 100878896}
Total: 100,878,896 (100.9M)
Epochs: 1..9999, Batches/epoch: stream
Periodic checkpoint: every 2000 steps -> latest.pt


============================================================
Epoch 1/9999
============================================================
[fineweb] local parquet stream: 15 shards under data/fineweb-edu/sample-10BT
  [1] 0 loss=10.8998 ppl=54167.8 lr=2.00e-07 | 56 tok/s (avg 56) ETA n/a | GPU 1.4/39.7GB | gtok=32768
  [1] 8900 loss=4.2108 ppl=67.4 lr=1.66e-06 | 30656 tok/s (avg 28780) ETA n/a | GPU 1.4/45.2GB | gtok=291667968
  [1] 8950 loss=4.3561 ppl=78.0 lr=1.45e-06 | 30613 tok/s (avg 28790) ETA n/a | GPU 1.4/45.2GB | gtok=293306368
  [1] 9000 loss=4.3127 ppl=74.6 lr=1.25e-06 | 30638 tok/s (avg 28800) ETA n/a | GPU 1.4/45.2GB | gtok=294944768
  [1] 9050 loss=4.3533 ppl=77.7 lr=1.07e-06 | 30664 tok/s (avg 28809) ETA n/a | GPU 1.4/45.2GB | gtok=296583168
  [1] 9100 loss=4.4465 ppl=85.3 lr=9.01e-07 | 30684 tok/s (avg 28819) ETA n/a | GPU 1.4/45.2GB | gtok=298221568
  [1] 9150 loss=4.2938 ppl=73.2 lr=7.46e-07 | 28446 tok/s (avg 28817) ETA n/a | GPU 1.4/45.2GB | gtok=299859968
  Token budget reached: 300,001,280 / 300,000,000
Epoch 1/9999 | Train Loss: 5.0057 PPL: 149.26 | 26646 tok/s | Time: 11258.7s (300,001,280 tok) | Val Loss: 4.9053 PPL: 135.01 Acc: 0.263 | Wiki PPL: 330.26 *best*
Saved checkpoint: checkpoints_v11_recall_stage6/phase/best_model.pt

Stopping: token budget 300,000,000 reached.
Saved checkpoint: checkpoints_v11_recall_stage6/phase/final_model.pt

Training complete (token budget)!
Total wall time: 11596.1s (3.22h)
Best Val Loss: 4.9053, Best Val PPL: 135.01

Wall clock end: 2026-07-17 14:50:46
Terminated                 ( set +e; uv run python -m v11.train --preset "$PRESET" --stage pretrain --dataset pretrain_mix --seq_len 2048 --batch_size "$BATCH_SIZE" --epochs 9999 --chunk_size 256 --token_budget "$TOKEN_BUDGET" --edu_score_min 3 --pretrain_sources fineweb,recall --pretrain_weights "${WEB_WEIGHT},${RECALL_WEIGHT}" --fineweb_name sample-10BT --blend_warmup_tokens 0 --seed 42 --lr 1e-4 --warmup_steps 500 --amp_dtype auto --num_workers 0 --gen_every 0 --save_every_steps 2000 --no_grad_ckpt "${compile_flags[@]}" --fused_ce --fused_ce_chunk 4096 --gate_surprisal_lambda "$GSL" --gate_surprisal_tau "$GST" --gate_surprisal_sign "$GSSIGN" --state_compete --routing_content_aware --route_balance_lambda 0.01 $extra --log_dir "$log_dir" --checkpoint_dir "$ckpt_dir"; exit 0 ) 2>&1 | tee -a "$log"
[eval-recall-gate] checkpoint=checkpoints_v11_recall_stage6/phase/best_model.pt preset=v11_e3_k3_chat out=checkpoints_v11_recall_stage6/phase/eval
[1/3] gate diagnostics ...
  cfg from ckpt: vocab=50261 gate_content_aware=True routing_content_aware=True state_compete=True
[cache] Loaded WikiText-103 validation from .cache/v7_tokens/wikitext103_validation_v2_full_sl2048.pt (248,461 tokens)
Val chunks: 121
========================================================================================
PAM gate diagnosis  ckpt=checkpoints_v11_recall_stage6/phase/best_model.pt  tokens=2048  preset=v11_e3_k3_chat
  p   = mean GSP write-protect prob (sigmoid(protect_gate)); high p => "do not write"
  gam = mean decay gamma (->1 keeps state, ->0 forgets fast)
  content = top 25% surprisal tokens, filler = bottom 25%
========================================================================================
layer |   p_all p_content  p_filler |  gam_all  dt_bias
-------------------------------------------------------
    0 |   0.461     0.435     0.526 |   0.8848   -3.976
    1 |   0.466     0.436     0.547 |   0.8361   -3.964
    2 |   0.468     0.434     0.559 |   0.8987   -3.975
    3 |   0.463     0.418     0.558 |   0.8739   -3.973
    4 |   0.460     0.411     0.559 |   0.8853   -3.973
    5 |   0.446     0.401     0.534 |   0.7705   -3.959
    6 |   0.441     0.395     0.529 |   0.7548   -3.960
    7 |   0.459     0.403     0.570 |   0.8709   -3.972
    8 |   0.456     0.393     0.570 |   0.8960   -3.976
    9 |   0.447     0.391     0.542 |   0.7971   -3.963
   10 |   0.450     0.382     0.559 |   0.8333   -3.972
   11 |   0.453     0.385     0.555 |   0.8673   -3.974
   12 |   0.442     0.376     0.541 |   0.8041   -3.972
   13 |   0.434     0.357     0.557 |   0.8523   -3.974
   14 |   0.404     0.336     0.515 |   0.8963   -3.978
   15 |   0.411     0.329     0.536 |   0.9309   -3.971
-------------------------------------------------------
  mean p across layers: 0.448  (init bias -3.0 => p~0.047; higher = model learned to protect)
  mean (p_content - p_filler): -0.155  (positive = protects content more than filler = healthy)

========================================================================================
Routing (alpha) — per-token entropy vs uniform ln(K), batch-mean diversity
  uniform ln(K=3) = 1.099
========================================================================================
layer |    tok_H    bar_H | mean_winner
---------------------------------------
    0 |    0.996    1.097 |        1.33
    1 |    0.997    1.098 |        0.83
    2 |    0.964    1.097 |        0.67
    3 |    0.962    1.097 |        1.67
    4 |    0.937    1.097 |        1.50
    5 |    0.871    1.096 |        0.67
    6 |    0.888    1.097 |        0.83
    7 |    0.931    1.095 |        1.17
    8 |    0.948    1.097 |        0.50
    9 |    0.916    1.096 |        1.17
   10 |    0.941    1.097 |        1.67
   11 |    0.897    1.094 |        1.33
   12 |    0.887    1.091 |        1.50
   13 |    0.915    1.091 |        1.50
   14 |    0.885    1.085 |        1.17
   15 |    0.955    1.087 |        1.00
---------------------------------------
  mean tok_H=0.931 (lower=more decisive)  bar_H=1.095 (higher=more diverse)

========================================================================================
Retrieval energy |S_k·Q| (loop path) — content vs filler tokens
========================================================================================
layer |      c0      c1      c2 |      f0      f1      f2
---------------------------------------------------------
    0 |  0.2493  0.1229  0.0827 |  0.2361  0.1163  0.0798
    1 |  0.2541  0.1425  0.1003 |  0.2347  0.1332  0.0967
    2 |  0.3092  0.1239  0.0738 |  0.2670  0.0999  0.0559
    3 |  0.2837  0.1052  0.0576 |  0.2808  0.1088  0.0615
    4 |  0.3280  0.1352  0.0809 |  0.3349  0.1363  0.0817
    5 |  0.2712  0.1603  0.1234 |  0.2818  0.1710  0.1328
    6 |  0.3647  0.2076  0.1564 |  0.3760  0.2244  0.1705
    7 |  0.3606  0.1457  0.0803 |  0.3757  0.1527  0.0845
    8 |  0.3961  0.1708  0.0994 |  0.4262  0.1776  0.0984
    9 |  0.4067  0.2009  0.1367 |  0.4649  0.2322  0.1574
   10 |  0.4815  0.2263  0.1481 |  0.5276  0.2504  0.1629
   11 |  0.6039  0.2304  0.1200 |  0.6137  0.2427  0.1281
   12 |  0.4603  0.2206  0.1298 |  0.4898  0.2403  0.1422
   13 |  0.9211  0.3275  0.1449 |  0.9674  0.3472  0.1535
   14 |  0.9510  0.3148  0.1296 |  0.9329  0.3127  0.1290
   15 |  0.7059  0.2149  0.0864 |  0.6831  0.2077  0.0815

JSON saved to checkpoints_v11_recall_stage6/phase/eval/gates.json
[2/3] behavioral recall ...
  scored 20/2160 examples
  scored 40/2160 examples
  scored 60/2160 examples
  scored 80/2160 examples
  scored 100/2160 examples
  scored 120/2160 examples
  scored 140/2160 examples
  scored 160/2160 examples
  scored 180/2160 examples
  scored 200/2160 examples
  scored 220/2160 examples
  scored 240/2160 examples
  scored 260/2160 examples
  scored 280/2160 examples
  scored 300/2160 examples
  scored 320/2160 examples
  scored 340/2160 examples
  scored 360/2160 examples
  scored 380/2160 examples
  scored 400/2160 examples
  scored 420/2160 examples
  scored 440/2160 examples
  scored 460/2160 examples
  scored 480/2160 examples
  scored 500/2160 examples
  scored 520/2160 examples
  scored 540/2160 examples
  scored 560/2160 examples
  scored 580/2160 examples
  scored 600/2160 examples
  scored 620/2160 examples
  scored 640/2160 examples
  scored 660/2160 examples
  scored 680/2160 examples
  scored 700/2160 examples
  scored 720/2160 examples
  scored 740/2160 examples
  scored 760/2160 examples
  scored 780/2160 examples
  scored 800/2160 examples
  scored 820/2160 examples
  scored 840/2160 examples
  scored 860/2160 examples
  scored 880/2160 examples
  scored 900/2160 examples
  scored 920/2160 examples
  scored 940/2160 examples
  scored 960/2160 examples
  scored 980/2160 examples
  scored 1000/2160 examples
  scored 1020/2160 examples
  scored 1040/2160 examples
  scored 1060/2160 examples
  scored 1080/2160 examples
  scored 1100/2160 examples
  scored 1120/2160 examples
  scored 1140/2160 examples
  scored 1160/2160 examples
  scored 1180/2160 examples
  scored 1200/2160 examples
  scored 1220/2160 examples
  scored 1240/2160 examples
  scored 1260/2160 examples
  scored 1280/2160 examples
  scored 1300/2160 examples
  scored 1320/2160 examples
  scored 1340/2160 examples
  scored 1360/2160 examples
  scored 1380/2160 examples
  scored 1400/2160 examples
  scored 1420/2160 examples
  scored 1440/2160 examples
  scored 1460/2160 examples
  scored 1480/2160 examples
  scored 1500/2160 examples
  scored 1520/2160 examples
  scored 1540/2160 examples
  scored 1560/2160 examples
  scored 1580/2160 examples
  scored 1600/2160 examples
  scored 1620/2160 examples
  scored 1640/2160 examples
  scored 1660/2160 examples
  scored 1680/2160 examples
  scored 1700/2160 examples
  scored 1720/2160 examples
  scored 1740/2160 examples
  scored 1760/2160 examples
  scored 1780/2160 examples
  scored 1800/2160 examples
  scored 1820/2160 examples
  scored 1840/2160 examples
  scored 1860/2160 examples
  scored 1880/2160 examples
  scored 1900/2160 examples
  scored 1920/2160 examples
  scored 1940/2160 examples
  scored 1960/2160 examples
  scored 1980/2160 examples
  scored 2000/2160 examples
  scored 2020/2160 examples
  scored 2040/2160 examples
  scored 2060/2160 examples
  scored 2080/2160 examples
  scored 2100/2160 examples
  scored 2120/2160 examples
  scored 2140/2160 examples
  scored 2160/2160 examples
Results saved to checkpoints_v11_recall_stage6/phase/eval/v11_behavior.json
[3/3] verdict ...
================================================================
RECALL-GATE VERDICT: phase
================================================================
  params:                  100,879,936
  overall behavioral acc:  0.177
  single-assoc by context: 128:0.34, 512:0.17, 1024:0.16, 2048:0.19
  single@max_ctx(2048):     0.189  target>=0.9  FAIL
  gate p_content-p_filler: -0.155  |.|>=0.05  PASS
  mean protect / gamma:    0.448 / 0.853
  SHIP: NO
  verdict JSON -> checkpoints_v11_recall_stage6/phase/eval/verdict.json
[eval-recall-gate] done -> checkpoints_v11_recall_stage6/phase/eval
[stage6] train delta extra=[--write_mode delta --n_states 1 --delta_chunk 32 --no_state_compete --no_routing_content_aware] budget=300000000
[stage6] delta: training without torch.compile
[Discord] Webhook configured -- notifications enabled
Token indices sequence length is longer than the specified maximum sequence length for this model (3479 > 1024). Running this sequence through the model will result in indexing errors
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [0,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [1,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [2,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [3,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [4,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [5,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [6,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [7,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [8,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [9,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [10,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [11,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [12,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [13,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [14,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [15,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [16,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [17,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [18,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [19,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [20,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [21,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [22,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [23,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [24,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [25,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [26,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [27,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [28,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [29,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [30,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [46,0,0], thread: [31,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [96,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [97,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [98,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [99,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [100,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [101,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [102,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [103,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [104,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [105,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [106,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [107,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [108,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [109,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [110,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [111,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [112,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [113,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [114,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [115,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [116,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [117,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [118,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [119,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [120,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [121,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [122,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [123,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [124,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [125,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [126,0,0] Assertion `target_val >= zero && target_val <= one` failed.
/pytorch/aten/src/ATen/native/cuda/Loss.cu:91: operator(): block: [140,0,0], thread: [127,0,0] Assertion `target_val >= zero && target_val <= one` failed.
Traceback (most recent call last):
  File "/home/ubuntu/.local/share/uv/python/cpython-3.9-linux-x86_64-gnu/lib/python3.9/runpy.py", line 197, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/home/ubuntu/.local/share/uv/python/cpython-3.9-linux-x86_64-gnu/lib/python3.9/runpy.py", line 87, in _run_code
    exec(code, run_globals)
  File "/home/ubuntu/Development/qllm-private/v11/train.py", line 643, in <module>
    main()
  File "/home/ubuntu/Development/qllm-private/v11/train.py", line 635, in main
    trainer.train()
  File "/home/ubuntu/Development/qllm-private/v7/train.py", line 677, in train
    train_metrics = self.train_epoch(epoch)
  File "/home/ubuntu/Development/qllm-private/v7/train.py", line 441, in train_epoch
    gate_loss = self._gate_surprisal_loss(
  File "/home/ubuntu/Development/qllm-private/v7/train.py", line 380, in _gate_surprisal_loss
    bce = F.binary_cross_entropy(gp, target, reduction='none')
  File "/home/ubuntu/Development/qllm-private/.venv/lib/python3.9/site-packages/torch/nn/functional.py", line 3530, in binary_cross_entropy
    return torch._C._nn.binary_cross_entropy(input, target, weight, reduction_enum)
torch.AcceleratorError: CUDA error: device-side assert triggered
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

Wall clock start: 2026-07-18 04:52:25
============================================================
  V11: PAM with new memory dynamics
  Preset: v11_e3_k3_chat | Stage: pretrain | Dataset: pretrain_mix
============================================================

Config: {'vocab_size': 50261, 'dim': 384, 'n_heads': 6, 'head_dim': 64, 'n_layers': 16, 'expand': 3, 'dropout': 0.1, 'max_seq_len': 2048, 'use_learned_pos': False, 'use_rope': True, 'use_gsp': True, 'fused_qkv': True, 'qk_norm': False, 'tie_weights': True, 'gradient_checkpointing': False, 'activation': 'swish', 'chunk_size': 256, 'decay_mode': 'head', 'write_mode': 'delta', 'n_states': 1, 'delta_chunk': 32, 'state_dt_spread': 2.0, 'base_dt_bias': -4.0, 'gate_content_aware': True, 'protect_gate_bias': -3.0, 'routing_content_aware': False, 'state_compete': False, 'phase_init': 'zero', 'route_balance_lambda': 0.01, 'aux_loss_weight': 1.0, 'fused_e3': True, 'recompute_pam_chunks': False, 'gamma_floor': 0.0, 'gate_surprisal_lambda': 0.3, 'gate_surprisal_tau': 0.5, 'gate_surprisal_sign': 1.0, 'vault_state': False, 'vault_state_idx': 0, 'write_phase_address': False}
Memory dynamics: decay_mode=head, write_mode=delta, n_states=1, chunk_size=256
Batch size: 16, Epochs: 9999, LR: 0.0001
Token budget: 300,000,000

Loading pretrain_mix (seq_len=2048)...
Streaming pretrain blend: sources=['fineweb', 'recall'] weights=[93.0, 3.0] edu>=3 budget=300000000 vocab=50261 holdout_pct=5 exclude_holdout=True mix_seed=42 warmup=0 skips={'fineweb': 0, 'recall': 0}
[cache] Pretrain holdout val from .cache/v7_tokens/pretrain_holdout_v1_v50261_t500000_e3_p5.pt (500,000 tokens)
[cache] Loaded WikiText-103 validation from .cache/v7_tokens/wikitext103_validation_v2_full_sl2048.pt (248,461 tokens)
Val chunks: 121
Val: in-distro holdout (16 batches), WikiText secondary (8 batches)
Train batches: streaming, Val batches: 16

Model parameters: {'embedding (tied)': 38600448, 'blocks': 61575584, 'norms': 768, 'lm_head': 296064, 'total': 100472864}
Total: 100,472,864 (100.5M)
Param groups: 212 tensors (100,421,376) with wd, 165 tensors (51,488) without
fused_ce enabled (chunked linear+CE; logits never materialized)

Training on cuda
Parameters: {'embedding (tied)': 38600448, 'blocks': 61575584, 'norms': 768, 'lm_head': 296064, 'total': 100472864}
Total: 100,472,864 (100.5M)
Epochs: 1..9999, Batches/epoch: stream
Periodic checkpoint: every 2000 steps -> latest.pt


============================================================
Epoch 1/9999
============================================================
[fineweb] local parquet stream: 15 shards under data/fineweb-edu/sample-10BT
  [1] 0 loss=10.9087 ppl=54647.4 lr=2.00e-07 | 711 tok/s (avg 711) ETA n/a | GPU 1.4/67.5GB | gtok=32768
  [1] 50 loss=10.6698 ppl=43036.4 lr=1.02e-05 | 2695 tok/s (avg 2555) ETA n/a | GPU 1.4/68.3GB | gtok=1671168
  [1] 100 loss=10.2383 ppl=27952.7 lr=2.02e-05 | 2688 tok/s (avg 2619) ETA n/a | GPU 1.4/68.3GB | gtok=3309568
